FaultId,Label,TAIL,Flight,Seq#,version,FltHrs,FltDate,Count,m_28V_Bus___RCM__V_,d_Airspeed_hold_on,m_Alt_MSL__ft_,m_Alternator_Temp__DEG_,d_Altitude_hold_on,m_Altntr_1_Temp__DEG_,m_Altntr_2_Temp__DEG_,m_AP1_Norm_Acc__g_,m_AP2_Norm_Acc__g_,m_AP3_Norm_Acc__g_,d_Azimuth_hold_on,m_Bat_1_Temp__DEG_,m_Bat_2_Temp__DEG_,m_Bat_2_Volt__V_,d_Battery_leaking_current.,m_Bus_1_Bat_Gnd_Amp__A_,m_Bus_1_Current__A_,m_Bus_1_Volt__V_,m_Bus_2_Bat_Gnd_Amp__A_,m_Bus_2_Current__A_,m_Bus_2_Volt__V_,m_Comp_EGT__DEG_,m_Compass_Hdg__DEG_,m_DEEC_EGT__DEG_,m_DEEC_Torque,m_Detent_Cmd,m_DL_Delay__Sec_,m_Dn_Sawtooth,m_EFIU_Amp__A_,m_EFIU_EGT__DEG_,m_EFIU_Torque,m_Eng_Speed_Cmd,m_Eng_Torque,m_F_Flow_Rate__lb_hr_,m_F_Flow_Rate_raw___lb_hr_,m_FCA1_Norm_Acc__g_,m_FCA2_Norm_Acc__g_,m_FCA3_Norm_Acc__g_,m_Fuel_Flow_Rate__lb_hr_,m_Fuel_Flow_Rate_raw___lb_hr_,d_GCU_inhibit,d_GCU_reset,m_GCU_Temp__DEG_,m_GDT_PWM,m_Gen_Air_Temp__DEG_,m_Gen_Oil_Temp__DEG_,m_Generator_Amp__A_,m_GPS_Alt__ft_,d_In_flight_reset_detected_by_UAV,m_INS_Norm_Acc__g_,m_MLV_Norm_Acc__g_,m_Norm_Accel__g_,m_OAT__DEG_,m_Oil_Tank_Temp__DEG_,m_Pitch_Rate__DEG_,m_PMA_Temp__DEG_,m_Power_Cmd,m_Power_Gauge,m_Power_Lvr_Cmd,m_PPDM1_SW7_Amp__A_,m_PPDM1_SW8_Amp__A_,d_Preprogrammed_mode_on,m_Pri_AS__KIAS_,m_Prop_Speed__RPM_,m_PWM,m_Range__NM_,m_Roll_Angle__DEG_,m_Roll_Rate__DEG_,m_Speed_28V__V_,m_Speed_Amp__A_,m_Speed_BTmp__DEG_,m_Speed_CTmp__DEG_,m_SRL_EGT__DEG_,m_System_Amp__A_,d_Tq_Loop_Health,m_Up_KU_CTR_Pkts__Hz_,m_Up_Sawtooth,m_Wind_Dir__DEG_,m_Wind_Spd__kt_,m_Yaw_Rate__DEG_,m_Yaw_Stick_Pi__DEG_
1,0,4071,61,702,904.7.9,6.31,3/15/2016 14:30,22717,28.93843263,0.582251178,5714.284192,0,0.55993309,0,0,0,0,0,0.018708456,-100,20,27.58313844,0,0.54703526,24.159926,29.19198261,0.507505392,32.52299026,29.28278888,-0.343051846,182.9534079,417.9270299,20.73106672,5.509196948,0,127.8029669,7.703552406,351.2321362,40.96170269,93.33434005,20.41783034,196.6191619,15.72837082,1.011120202,1.011182738,1.011394131,0,0,0.012545671,0,16.03565612,18,30.0418189,0,23.8889378,5804.616543,0.982392041,1.010969166,20.25069331,0.99053044,12.47567901,57.20891843,-0.000301566,0,19.9945056,19.9945056,28.45602392,7.180384734,6.891552582,0.206277237,90.7936434,1444.135053,0,25,5.207933691,-0.004647762,0,-55,22,-55,417.9662195,0,0,0,126.944667,254.235422,4.662983669,0.731755387,0.172627362
1,0,4071,62,703,904.7.9,6.03,3/16/2016 12:00,21696,28.97227747,0.522723083,5803.67017,0,0.481148599,0,0,0,0,0,0.442155236,-100,20,27.94546889,0,0.673764749,22.62928535,29.20382361,0.639933628,33.28567381,29.3251144,0.147693743,169.6871575,424.4707195,22.34995099,3.811894799,0,127.8042035,7.642625369,355.2710273,39.68639381,94.40356356,22.04200313,203.9443907,16.31444506,1.014812039,1.015263205,1.015326344,0,0,0.012859513,0,15.01189159,18,29.55812131,0,22.14758481,5938.920999,0.993777655,1.015304641,19.5975295,0.995053466,11.25783555,55.65228614,-0.001034324,0,22.31826942,22.31826942,23.15518015,7.121644543,6.843952802,0.18846792,94.88788158,1452.196718,0,20.75940265,-1.253032849,-0.011497226,0,-55,22,-55,424.2633291,0,0,0,126.9698562,111.8929526,9.003456858,-0.233520127,0.371917817
1,0,4071,68,709,2101.2.0,9.18,6/22/2016 12:00,33053,28.95862545,0.889752821,31867.81085,0,0.776480198,0,0,0,0,0,0.88845188,-100,20,27.34055668,0,3.383505279,66.42014961,28.9326341,2.422230962,42.85319821,29.30360031,-0.582374887,206.9528919,546.4072257,28.04986042,0.012576456,0,127.1045593,7.176262367,452.92848,21.9812725,97.29720174,27.59814539,137.8070826,11.02456661,0.999852126,0.999816299,0.999875458,0,0,0,0,-28.0974193,18,10.74816204,0,63.52951321,33756.26539,1,0.99986114,-1.372341391,0.976229692,-35.56400327,49.46358878,0.000464524,0,41.33457203,41.33457203,35.42933431,8.126893172,7.796720419,0.169394609,93.01699107,1447.361268,0,-73,0.329532592,0.000586009,0,-55,22,-55,546.4142152,0,0,36.83838078,127.6194294,239.5166935,34.94117024,0.001514697,0.003735344
1,0,4071,205,742,2101.0.0,6.6,6/20/2005 11:56,23771,28.17734168,0.862269151,29124.29683,0,0.850321821,0,0,0,0,0,0.379790501,-100,20,27.79366935,0,0.672752514,107.3851056,28.544716,0.425224012,0.408409322,27.85697699,-0.372067359,183.2733504,537.163209,24.4698788,4.569194431,0,127.1185478,8.044264019,447.2075161,15.94013714,95.82518321,24.08577921,135.5697068,10.84451643,1.004541603,1.004953023,1.004922464,0,0,0.007782592,0,-19.99638215,18,50.13373438,0,107.2257372,30607.26002,0.996340078,1.004662252,4.875268184,0.984730975,-27.96453662,52.98817887,-0.001262035,0,29.76002013,29.76002013,46.90836308,6.415497876,6.118379538,0.280215388,83.06850473,1489.082748,0,25,-0.431541163,-0.00393533,0,-55,22,-55,537.1699096,0,0,32.38324008,126.8930209,238.9228058,25.29735813,-0.046684882,0.124163829
1,0,4071,208,744,2101.0.0,6.41,6/17/2005 13:01,23060,28.19018157,0.811578491,28899.74657,0,0.560060711,0,0,0,0,0,0.398872507,-100,20,27.77659289,0,0.971552472,102.9659801,28.57450091,0.764137034,0.752018695,27.90039363,-0.527003032,174.2783142,532.5925667,25.5399782,4.386763031,0,126.4901995,7.717155247,446.5078968,15.34015611,94.57559198,25.17998868,134.2035993,10.73519514,1.000027615,1.000516771,1.000233163,0,0,0.010450997,0,-19.32185603,18,42.77116219,0,102.4745447,30456.74909,0.982523851,0.999670435,5.475975716,0.979647875,-27.7111882,52.04683435,-0.000368768,0,39.86950138,39.86950138,43.64040599,6.305160451,6.02839549,0.057718994,81.87313854,1428.115351,0,25,0.77681623,0.000225299,0,-55,22,-55,532.6265526,0,0,30.77124892,126.4805291,202.6817241,20.43167823,0.06519137,-0.012647057
1,0,4071,15,749,904.7.9,9.8,6/15/2015 14:47,35290,28.52186784,0.664919241,8060.003514,0,0.645536979,0,0,0,0,0,0.654859734,-100,20,27.90181031,0,1.215755171,58.56070792,28.94839323,0.349844148,0.37208945,28.40974647,-0.113013255,195.7906336,439.8440867,22.29104263,3.217435424,0,127.4083026,8.089147067,374.2534925,45.07237178,95.70220164,21.97587697,194.5952111,15.56690281,1.008918615,1.012308868,1.009109665,0,0,0.009266081,0,24.35001417,18,51.4208841,0,57.72737319,8493.275545,0.987333522,1.012824453,27.95103429,0.992661944,19.47682063,66.41924058,0.000830052,0,22.34618532,22.34618532,26.34579967,8.227724568,7.926863134,0.070699915,96.49836546,1493.591669,0,25,1.254186247,-0.001486125,0,-55,22,-55,439.8598338,0,0,0,128.2021819,209.6937278,12.28454236,0.128042877,-0.106139824
1,0,4071,206,751,2101.0.0,6.47,6/21/2005 12:05,23283,28.17292333,0.867929391,30242.32522,0,0.786367736,0,0,0,0,0,0.479019027,-100,20,27.93534678,0,0.479104926,107.1537606,28.57142705,0.343555384,0.305792823,27.88463037,-0.277111034,181.565422,557.6777927,25.53055053,4.705280883,0,127.226689,8.108671563,466.2974252,16.26517201,96.24929859,25.1516044,139.0324486,11.12169394,1.001540247,1.001905828,1.00233557,0,0,0.006786067,0,-22.91946914,18,47.43263325,0,107.2077052,31727.54155,0.980629644,1.001515188,3.046085126,0.981366662,-31.31430658,57.12579994,-0.001288497,0,35.3218075,35.3218075,25.52666279,6.539561053,6.256101018,0,82.54432196,1508.186488,0,25,-1.134348102,-0.00992243,0,-55,22,-55,557.6748405,0,0,32.40402869,127.3095391,242.7201456,33.81286776,-0.099913248,-0.004551653
1,0,4071,47,755,2101.2.0,8.27,1/18/2016 15:07,29754,28.83597002,0.847583518,30366.3047,0,0.796464341,0,0,0,0,0,0.847180211,-100,20,27.78559905,0,2.742690058,58.23812833,28.36935441,2.144081468,58.59550702,29.21849412,-0.494191249,192.9029302,506.213989,23.82707311,2.443125614,0,127.5350205,7.320232574,416.7225807,16.43678161,95.29336405,23.42445282,126.3719164,10.1089467,0.99688815,0.997421958,0.997868203,0,0,0.005612691,0,-32.34802043,18,6.005847953,0,56.0267191,30798.61726,0.983296364,0.996812812,-3.981145392,0.976003226,-38.56093298,46.88092357,0.000531928,0,28.25109817,28.25109817,25.52882228,8.289090542,7.96961753,0,78.25949955,1430.716542,0,25.18061437,-0.354060346,-0.007184954,0,-55,22,-55,506.2238344,0,0,34.35931303,126.0798548,257.4169371,54.55742085,-0.059201073,-0.57191685
1,0,4071,56,759,904.7.9,7.13,3/3/2016 13:47,25652,28.86085639,0.3567753,6298.757134,0,0.326563231,0,0,0,0,0,0.332527678,-100,20,27.77547852,0,1.692109777,26.69398487,29.13601474,1.430843599,28.99251215,29.13041287,-0.19996395,195.6009712,427.6195003,20.50635948,9.894807551,0,127.7067285,7.526399501,371.0098272,43.35599563,89.70380859,20.2244331,181.5944176,14.52558865,1.010294588,1.011086826,1.012265859,0,0,0.037384999,0,18.3158818,18,36.62969749,0,25.50721191,6449.674411,0.982613441,1.010240387,22.58860908,0.990246375,14.17858257,62.20758615,-0.000488079,0,19.57040061,19.57040061,22.1693602,7.140472478,6.853103072,0.030991736,77.91620982,1355.774209,0,25,1.646475417,0.005092817,0,-55,22,-55,427.6545413,0,0,0,127.4504522,252.7678008,14.36063465,0.248283634,0.150598664
1,0,4071,50,764,2101.2.0,15.22,1/27/2016 12:00,54797,28.99178948,0.843695823,24404.73854,0,0.811869263,0,0,0,0,0,0.740350749,-100,20,27.79558392,0,4.718250999,57.94186994,28.99569471,2.052119642,55.34110651,29.2115783,-0.055517154,194.2874282,462.9113206,26.79931729,1.944087424,0,127.6030805,7.510655693,372.8408017,15.55607059,94.95418853,26.40947171,142.8936803,11.43105644,0.99858382,0.998718767,0.998772446,0,0,0.004544044,0,-20.38489333,18,1.419840502,0,53.77679435,25418.32119,0.993357301,0.998791217,-5.704582368,0.977003121,-27.1226162,45.15668741,0.000625062,0,27.48243303,27.48243303,28.1867371,8.323185576,7.976531562,0,96.13081811,1397.83167,0,25.00029199,-0.711725554,0.000271543,0,-55,22,-55,462.9172319,0,0,33.37023925,127.7733635,302.3645057,47.68797562,-0.110114799,-0.035521139
1,0,4071,213,766,2101.1.0,9.22,5/13/2015 20:13,33201,28.58365209,0,3062.879913,0,0,0,0,0,0,0,0,-100,20,26.94974654,0,56.99087377,58.67678215,28.27912298,10.63492063,9.989877395,28.87262658,-0.344846214,20.9602883,19.11837189,0,0,0,127.3759525,1.000126502,25.96029246,20.02361375,65.75698699,0,0.006325111,0.000506009,0.99110182,0.99210994,0.99157675,0,0,0,0,22.97319358,18,17.30062348,0,1.997831391,3012.656667,0.027469052,0.991160512,24.12626126,0.958054275,20.96494082,14.93256227,7.11E-06,0,0.403813488,0.4038253,0.560048688,7.818427156,7.554037529,0,4.126930043,0,0,24.97343454,-0.501359395,0.000512269,0,-55,22,-55,19.12442463,0,0,28.71684588,126.527966,30.75351714,4.137149483,-4.27E-05,-0.047106209
1,0,4071,216,772,2101.0.0,14,11/4/2014 19:12,50414,28.30768812,0.981651922,33269.48558,0,0.900087277,0,0,0,0,0,0.974887928,-100,20,27.87556155,0,0.036299441,119.4851941,28.51526987,0,0,27.72027395,-0.534409541,183.8669106,552.6834701,26.10401221,0.632232773,0,128.6147895,8.188574602,447.6967368,9.324770897,99.556104,25.64662904,140.5706252,11.24565002,1.004252705,1.004299992,1.004388264,0,0,0,0,-28.94559051,18,41.11562264,0,119.967271,35101.13587,1,1.003631831,-2.665271552,0.982906336,-37.28359186,54.40024596,2.34E-05,0,27.7576992,27.7576992,32.98190687,6.818808268,6.495140239,0.464315468,97.27862018,1583.921966,0,-73,-2.35031677,-0.00424536,0,-55,22,-55,552.6639721,0,0,36.18607926,128.0524457,151.9235586,24.51782243,-0.214341204,-0.003436109
1,0,4071,206,776,2101.1.0,8.95,5/6/2015 12:00,32219,28.59803967,0,3155.894845,0,0,0,0,0,0,0,0,-100,20,27.139,0,44.04677364,45.41136593,28.44398535,10.39954685,9.756435215,28.87389342,-1.034879085,19.94442453,19.86368562,0,0.068003288,0,127.9367454,1.001365654,26.78689633,20.69890437,65.40618039,0,0,0,0.992863457,0.992851291,0.994628645,0,0,0,0,23.31363481,0,17.94344952,0,2,3017.751513,0,0.992887497,24.85579937,0.965542071,21.71408175,16.0846395,-7.33E-05,0,1.22E-05,1.22E-05,0.000157651,9.186914554,8.877680872,0,3.974296372,0,0,25,-0.638489929,-0.000117307,0,-55,22,-55,19.86622763,0,0,17.50063627,127.0428629,29.40626596,3.980741178,-0.000205288,0.041231029
1,0,4071,215,777,2101.0.0,11.67,11/4/2014 19:12,41996,28.34619083,0.968449376,33237.90385,0,0.862296409,0,0,0,0,0,0.96504429,-100,20,27.67065928,0,0.077364511,113.5469066,28.55386082,0,0,27.74162168,-0.271401404,172.9447122,564.4431941,27.15417965,1.020584333,0,127.9708067,8.131588723,461.9032325,11.92177826,99.28264244,26.65478865,143.6917206,11.49533765,1.002499392,1.002430681,1.002452687,0,0,0,0,-27.90444328,18,42.13639394,0,113.9770216,34995.16916,1,1.002232304,-0.464258501,0.980034289,-36.30655301,56.2934089,2.25E-05,0,29.49547115,29.49547115,34.10030476,6.585408134,6.260591485,0.052290694,93.98425261,1577.534098,0,-73,-2.7522166,-0.005371902,0,-55,22,-55,564.442359,0,0,37.83169826,126.0049529,59.13950271,21.15255024,-0.257591153,-0.160776145
1,0,4071,66,779,2101.2.0,6.45,5/13/2016 12:48,23226,28.76257638,0.751356239,26496.12228,0,0.517738741,0,0,0,0,0,0.726125893,-100,20,27.45862503,0,8.759192285,63.49944513,28.8161981,5.271936623,40.08704347,29.11951572,-0.939255035,176.2581182,476.7828276,23.54358871,2.663955524,0,127.5352622,6.4467235,399.1241413,20.47842935,91.92756178,23.1679104,125.7830664,10.06109532,0.997239834,0.99738454,0.997323058,0,0,0.015456816,0,-22.36282614,18,15.78636011,0,55.33725136,27522.29863,0.980797382,0.997246763,2.350383191,0.973250667,-27.92478257,44.31167657,0.000172898,0,31.17695783,31.17695783,32.11457648,8.590071472,8.277843796,0.149143202,72.9065307,1279.282356,0,25,1.129462347,0.005349771,0,-55,22,-55,476.7847588,0,0,33.42297425,127.943856,212.4280342,22.25064583,0.077925814,-0.018815392
1,0,4071,9,783,904.7.9,9.51,6/1/2015 15:29,34222,28.51692581,0.598796096,6803.520659,0,0.584711589,0,0,0,0,0,0.593331775,-100,20,27.62066524,0,1.022704693,58.57985912,28.98090877,0.369031617,0.377775887,28.43082692,-0.061555229,186.9700155,457.9101241,24.61681988,2.785596761,0,126.9760388,8.105400035,390.101763,41.47025305,93.02008886,24.27794392,202.2893168,16.18209339,1.013036995,1.013148456,1.013262273,0,0,0.008094208,0,20.2183683,18,47.70527731,0,58.05350359,7065.687569,0.990707732,1.012290197,25.05277307,0.992326574,16.17018292,62.75992052,0.001421877,0,25.00476952,25.00476952,28.99508815,7.893045409,7.597942844,0.439600257,96.70449298,1447.016305,0,25,5.423683265,-0.003285425,0,-55,22,-55,457.9518452,0,0,0,126.9088598,239.819823,13.96062474,0.744339626,0.218595207
1,1,55,55,823,1706.5.101,0.24,8/19/2015 12:00,868,28.8367765,0.452764977,7442.403226,0,0,0,0,0,0,0,0.452764977,-100,20,27.24410945,0,19.6359447,21.43087558,24.8715576,1.3859447,46.92151498,29.34415092,-0.365165076,137.0728829,445.4822696,8.677681498,17.2711481,0,129.1624424,6.608525346,387.6877419,45.60023041,89.73258756,8.554615772,0,0,1.003761544,1.002641475,1.001863698,12,2237,0.069124424,0,16.8859447,18,43.79147465,0,2,7832.571429,0,1.002161578,0,0.980368664,21.27995392,69.51497696,0.003537696,0,7.017239171,7.017239171,6.450002419,6.969124424,7.224654378,0.074884793,93.2581818,1381.292627,0,37.7235023,0.786273581,0.015783295,0,-86,22,-86,444.6692051,0,0,1.534562212,126.4366359,147.8578623,5.836981567,0.065859171,0.183605323
1,1,292,0,824,0.0.0,0.42,9/6/2016 12:38,1512,27.88448148,0.222883598,3106.776455,0,0.222222222,0,0,0,0,0,0.218915344,-100,20,28.01477447,0,15.3452381,41.00529101,28.11929497,11.55687831,39.28918651,28.29359722,-0.165734024,142.5430342,264.1962533,25.73209517,5.984275847,0,123.7083333,4.445238095,233.2185761,19.15277778,77.78303571,25.37912077,0,0,0.946242295,0.926244702,0.946166098,12,14,0.397486772,0,12.58994709,17.91666667,24.46626984,0,25.5462963,3097.785714,0,0.949055886,0,0.921984127,5.605820106,147.9801587,0.007655278,0,23.76414505,23.76414505,30.87689107,7.03452381,7.371428571,0.193121693,34.54766106,713.7724868,0,9.756613757,-0.585757468,0.014841283,0,-86,22,-86,265.3496025,0,0,0.152116402,126.4530423,112.1820162,2.341269841,-0.117485331,0.251114788
1,1,292,92,825,0.0.0,0.23,9/6/2016 12:38,824,28.68183738,0.526699029,5574.541262,0,0.333737864,0,0,0,0,0,0.526699029,-100,20,27.59221723,0,0.70631068,31.0618932,28.76431553,0.594660194,61.94554005,28.86171723,-0.345895551,191.1956022,430.1799879,30.23187973,12.60136286,0,126.7706311,7.132281553,357.7536529,25.57038835,91.88847816,29.83035387,0,0,0.968499697,0.968403871,0.969319854,19,4305,0.052184466,0,6.933252427,18,28.63713592,0,29.17354369,5606.956311,0,0.999420886,0,0.979271845,2.433252427,145.3240291,0.00487335,0,28.98486583,28.98486583,18.86480643,6.863834951,7.167961165,0.050970874,117.0114711,1435.572816,0,10.20145631,0.489970637,-0.024080704,0,-86,22,-86,445.2129369,0,0,0.473300971,125.8131068,202.38942,16.15291262,0.207265583,0.206978107
1,1,292,92,826,0.0.0,0.51,9/6/2016 12:38,1844,27.40685304,0,2098.885033,0,0,0,0,0,0,0,0,-100,20,28.0144192,0,28.05422993,30.13069414,27.72774295,19.72830803,20.01396421,27.85935141,0.72826388,179.9424661,13.21468492,2.205157104,0,0,128.2928416,1.420173536,17.65533406,7.342733189,65.04770933,1.822426573,0,0,0.94021474,0.605503579,0.9401091,0,0,0.501084599,0,13.94685466,18,12.77169197,0,1.956616052,2138.616052,0,0.789425548,0,0.906746204,-0.364967462,147.7863341,0.000128102,0,1.154758406,1.154758406,1.3300782,7.088177874,7.39143167,0,0,0,0,11.85629067,-0.412327971,0,0,-86,22,-86,13.54050488,0,0,0,127.2776573,116.3296293,0,0.000512408,-0.124600618
1,1,292,92,827,0.0.0,0.25,9/6/2016 12:38,900,28.65802778,0.461111111,5767.313333,0,0.398888889,0,0,0,0,0,0.461111111,-100,20,28.17848889,0,0.483333333,38.41444444,28.95151222,0.428888889,62.16027778,29.12858444,-0.15153279,199.5761246,416.0111333,23.7443214,11.12679071,0,126.5011111,7.388222222,342.2711222,23.35111111,91.65864889,23.40759181,0,0,0.9800773,0.980870911,0.981227711,18,4219,0.031111111,0,1.976666667,18,27.33777778,0,38.19666667,5829.04,0,0.990321233,0,0.969111111,-0.227777778,150.47,-0.002624778,0,22.350309,22.350309,9.135067111,6.955555556,7.297111111,0.037777778,106.0516136,1447.913333,0,7.022222222,0.858879021,-0.003411956,0,-86,22,-86,418.9769222,0,0,1.023333333,127.8177778,322.2324778,26.23111111,0.178739422,0.255292711
1,1,292,92,828,1707.1.0,0,12/9/2015 12:00,2,26.375,0,2220,0,0,0,0,0,0,0,0,-100,20,27.461,0,18,2,26.877,16,29.125,26.927,-1.1209,9.2891,216.92,0,0,0,51,0.6,215.29,39,65,0,0,0,0.99658,0.99658,0.99902,0,4435,1,0,12,18,44,0,2,2266,0,0.99414,0,0.96,3,153,0,0,0,0,0,0,0,0,0,92,0,17,0.38105,0,0,-86,22,-86,216.92,0,0,0,230.5,149.65,0.5,0,-0.47244
1,1,292,92,829,0.0.0,0,9/6/2016 12:38,1,20,0,0,0,0,0,0,0,0,0,0,-100,20,0,0,0,0,20,0,0,20,0,0,-55,0,0,0,0,0,-55,-100,99.863,0,0,0,0,0,0,0,0,0,0,-100,18,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,45.91,0,0,0,0,0,0,6,0,0,0,-86,22,-86,-55,0,0,0,251,0,0,0,0
1,1,292,92,830,0.0.0,0.48,9/6/2016 12:39,1730,27.69721214,0.110404624,2555.938728,0,0.098843931,0,0,0,0,0,0.094797688,-100,20,27.89001272,0,19.12254335,35.04450867,28.00143931,13.65722543,33.42723988,28.12622197,-1.145361445,179.068344,198.0804185,17.70178735,7.035698671,0,124.5526012,3.791560694,179.2123919,14.80404624,73.70962775,17.26518836,0,0,0.956032295,0.955791884,0.954436705,9,8,0.395375723,0,9.734104046,18,22.0566474,0,15.8566474,2566.606936,0,0.957472601,0,0.928693642,1.143930636,146.8578035,0.008602266,0,15.32994451,15.32994451,13.07513757,7.098265896,7.444855491,0.06300578,20.43012756,524.9213873,0,10.65722543,-0.586410726,-0.001092925,0,-86,22,-86,199.0904723,0,0,0,127.9901734,112.3478527,0.74017341,-0.099812786,0.03540941
1,1,292,0,831,0.0.0,0.98,9/6/2016 12:39,3525,22.69022383,0.164255319,1617.677163,0,0.062411348,0,0,0,0,0,0.164539007,-100,20,8.652264113,0,0.186382979,11.1435461,22.75889617,0.166808511,18.60716312,22.80689759,-0.019363772,60.11085492,93.49468369,7.271111206,3.97251823,0,38.16141844,2.287262411,72.94557447,-59.21900709,97.19730865,7.165239149,0,0,0.305666252,0.30591745,0.306185994,5,1361,0.013617021,0,-65.8422695,15.82212766,-58.11801418,0,10.79262411,1678.979291,0,0.308301679,0,0.301775887,2.193758865,-22.55687943,0.000469061,0,6.79404539,6.79404539,79.39712241,2.043347518,2.132652482,0.759148936,31.49500338,442.3943262,0,-38.45929078,0.168715895,0.003752749,0,-86,22,-86,94.56276312,0,0,1.623546099,127.9778723,16.75973362,3.761560284,0.051264794,0.045211444
1,1,34,34,832,0.0.0,0.72,9/6/2016 12:39,2575,25.74149437,0.375533981,5817.091262,0,0.15184466,0,0,0,0,0,0.375145631,-100,20,17.38875534,0,0.597669903,14.41165049,25.64798602,0.793009709,29.33830097,25.95336621,-0.272955738,91.22194447,290.9669126,18.47007021,9.252740583,0,79.85242718,4.91207767,251.7229942,-7.075728155,94.27676155,18.25369561,0,0,0.622373876,0.621861728,0.622367274,11,2603,0.017864078,0,-23.25980583,18,-10.58601942,0,13.76038835,6196.893204,0,0.62508188,0,0.611184466,10.41048544,3.141359223,-0.001651223,0,22.74344607,22.74344607,45.79394723,4.482718447,4.494912621,0.476893204,65.76885115,905.7452427,0,13.49242718,0.056458731,-0.003669476,0,-86,22,-86,291.6034058,0,0,2.639223301,127.4283495,49.66687029,4.497475728,-0.056600489,-0.45017965
1,1,55,140,833,1706.5.101,6.26,8/19/2015 12:00,22531,29.25077369,0.996981936,19017.90848,0,0.996893169,0,0,0,0,0,0.365718344,-100,20,27.29971435,0,3.571212995,21.21184146,28.35017727,0.00350628,59.14369646,29.5783232,-0.225829393,167.0335264,556.8561169,37.19809409,0,0,136.8956993,8.077271315,463.2947588,31.36167946,100,36.81873222,0,0,0.993533722,0.993974524,0.992342201,18,903,0,0,5.752518752,18,48.62944388,0,17.64262572,20139.87821,0,0.997594452,0,0.973552883,-0.693000755,67.62358528,-0.060839935,0,42.06805285,42.06805285,30.62109924,6.73220008,7.035488882,0.668456793,108.7214124,1591.157605,0,-73,7.57146084,-0.023788633,0,-86,22,-86,556.8819648,0,0,32.90235675,127.6467534,219.4068422,7.72311482,0.86643483,-0.000181727
1,1,80,241,837,1706.5.101,22.24,6/24/2015 12:00,80053,29.22308295,0.996552284,23350.85096,0,0.996539792,0,0,0,0,0,0.243663573,-100,20,27.27279695,0,0.046394264,43.65255518,28.99331859,0.062858356,64.60370473,29.32724672,-0.071634384,164.8677746,543.0145712,32.84282083,0,0,127.406056,10.74977577,439.3702592,22.09776023,98.16913271,32.46793311,0,0,1.021557745,1.021597478,1.021410141,16,2331,0,0,0.354615068,18,30.45782169,0,43.60253832,24868.16109,0,1.021523452,0,1.001872759,-9.807027844,153,7.08E-05,0,33.94172212,33.94172212,29.7785674,6.85682985,7.102147327,0.218205439,103.0957996,1566.107279,0,-73,2.112807696,0.00233421,0,-86,22,-86,543.0162279,0,0,37.7038462,127.2730066,101.1231613,6.698712103,0.229194476,0.125223773
1,1,80,249,838,1706.5.101,7.09,6/24/2015 12:00,25519,29.20319546,1,24536.32619,0,1,0,0,0,0,0,0.412829656,-100,20,27.94044919,0,2.021435009,34.80869156,28.3835079,0.172812414,65.63567342,29.30914197,-0.374461769,153.6222849,613.1592437,42.4824629,0,0,127.847447,10.16637016,512.8981927,26.19840119,99.99977989,42.00317192,0,0,1.021247261,1.021347273,1.021167759,18,928,0.005642854,0.000587797,-0.848818527,18,34.60707708,0,32.79023473,26215.35954,0,1.020923951,0,1.001161488,-10.1119558,153,-0.000305438,0,55.97313541,55.97313541,25.9301078,5.725381089,5.97114307,0.034993534,110.2906242,1591.080685,0,-73,-1.26146273,0.002415895,0,-86,22,-86,613.1736969,0,0,35.57839257,127.224421,189.0584448,11.8030879,-0.151847168,0.178980107
1,1,92,92,839,1707.1.1,0.57,4/27/2016 12:00,2039,28.72328396,0.784698382,7325.245709,0,0.233938205,0,0,0,0,0,0.749877391,-100,20,28.07213487,0,6.571848946,6.452672879,26.03906915,0.586071604,41.38756744,29.13321923,-1.339031178,80.81448798,554.7304414,51.75634928,5.469419931,0,166.4992643,7.760274644,483.9412702,43.5174105,97.42520844,50.82292423,0,0,0.995099318,0.478497945,0.474106557,25,1126,0.445316332,0,26.11868563,18,35.98528691,0,4.565963708,7885.487984,0,0.988140476,0,0.972712114,19.61206474,62.32221677,-0.002896233,0,52.6616119,52.6616119,42.100869,0.503482099,0.521726336,0,139.3523052,1540.1795,0,38.31976459,1.772079833,0.113418254,0,-86,22,-86,554.5260373,0,0,0.801373222,127.0451202,189.8927523,6.290828838,0.092449053,0.27533948
1,1,94,0,840,1706.5.101,0.15,7/29/2015 12:00,557,23.4029228,0,5418.789946,0,0,0,0,0,0,0,0,-100,20,24.32041472,0,15.71633752,17.67324955,23.91625314,17.1059246,17.05385996,23.87189228,-0.159205661,210.8777695,404.0889408,4.647575763,0.39216,0,127.4506284,5.942908438,345.6676122,48.55475763,65.13675404,4.704203214,0,0,1.015270036,1.014580664,1.013122549,13,1294,0,0,21.80969479,0,72.20287253,0,2,5716.351885,0,1.01976693,0,0.998635548,23.89587074,153,0.020780503,0,3.293520036,3.293520036,0,0,0,0,104.1145255,1442.660682,0,-73,8.257645842,-0.058528043,0,-86,22,-86,403.4641472,0,0,0,126.0628366,203.119228,4.118491921,0.698907935,0.047781185
